Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
11.02.2019;610,5;613,08;614,19;609,5;0,61K;-0,14%
08.02.2019;611,33;612,23;614,3;610;0,86K;-0,15%
07.02.2019;612,23;611,98;614,44;609,5;1,43K;0,04%
06.02.2019;611,98;613,2;614,7;609,08;1,91K;-0,20%
05.02.2019;613,2;612,98;614,7;601,73;1,91K;0,04%
04.02.2019;612,98;611,42;614,41;608,69;1,13K;0,26%
01.02.2019;611,42;609,17;613,39;608;1,24K;0,37%
31.01.2019;609,17;609;614,05;607;1,92K;0,03%
30.01.2019;609;609;613,05;607;1,90K;0,00%
29.01.2019;609;607;614,19;606;1,92K;0,33%
28.01.2019;607;604,65;612,1;604,33;1,70K;0,39%
25.01.2019;604,65;604;612,54;601,73;1,02K;0,11%
24.01.2019;604;601,9;608,82;600,5;1,17K;0,35%
23.01.2019;601,9;601,4;609,17;598,7;1,57K;0,08%
22.01.2019;601,4;598,5;607,95;598,42;1,62K;0,48%
21.01.2019;598,5;600,22;600,92;598,5;0,65K;0,00%
18.01.2019;598,5;598,5;603,22;597;1,89K;0,00%
17.01.2019;598,5;599,5;601,72;597;1,65K;-0,17%
16.01.2019;599,5;601,75;604,25;598,5;;-0,37%
15.01.2019;601,75;602;606,08;600;;-0,04%
14.01.2019;602;605;609,42;600,24;0,11K;-0,50%
11.01.2019;605;605,75;610,3;604;0,41K;-0,12%
10.01.2019;605,75;606;611,45;604,5;;-0,04%
09.01.2019;606;606;611,69;604,5;;0,00%
08.01.2019;606;604;612,65;603,9;0,16K;0,33%
07.01.2019;604;604,5;611,45;601,3;0,16K;-0,08%
04.01.2019;604,5;604,5;611,44;601,3;1,93K;0,00%
03.01.2019;604,5;605;610,69;604;0,16K;-0,08%
02.01.2019;605;604,5;609,85;603,75;0,16K;0,08%
01.01.2019;604,5;604,5;608,07;604,5;0,16K;0,00%
31.12.2018;604,5;604,5;609,3;601,3;;0,00%
28.12.2018;604,5;601,7;607,85;600,98;;0,47%
27.12.2018;601,7;601;609,32;599,74;;0,12%
26.12.2018;601;599,3;606,44;599;;0,28%
25.12.2018;599,3;599,3;604,3;599,3;;0,00%
24.12.2018;599,3;603,3;606,9;598,7;;-0,66%
21.12.2018;603,3;598,7;606,14;596,5;;0,77%
20.12.2018;598,7;598,2;606,39;595,08;;0,08%
19.12.2018;598,2;596,8;602,6;594,55;;0,23%
18.12.2018;596,8;596,75;601,3;595,12;;0,01%
17.12.2018;596,75;598,63;600,44;594,85;;-0,01%
14.12.2018;596,8;596,98;601,3;595,94;;-0,32%
13.12.2018;598,72;597,3;601,57;596,5;;0,24%
12.12.2018;597,3;597,55;601,74;596,28;;-0,04%
11.12.2018;597,55;598,25;601,25;596,3;;-0,12%
10.12.2018;598,25;600,45;602,7;596,5;;0,29%
07.12.2018;596,5;598,5;602,2;596,5;;-0,33%
06.12.2018;598,5;598;603,05;597;;0,08%
05.12.2018;598;598,5;603,83;598;;-0,08%
04.12.2018;598,5;599,5;604,55;597,5;;-0,17%
03.12.2018;599,5;598,55;606,01;597,58;;0,16%
30.11.2018;598,55;598,3;604,79;596,58;;0,04%
29.11.2018;598,3;599,5;604,65;597,5;;-0,20%
28.11.2018;599,5;603,3;607,89;598,13;;-0,63%
27.11.2018;603,3;603,8;607,89;603;;-0,08%
26.11.2018;603,8;604,3;610,94;600,8;;-0,08%
23.11.2018;604,3;600,8;607,3;598,13;;0,58%
22.11.2018;600,8;600,8;602,44;598,94;;0,00%
21.11.2018;600,8;600;607,9;596,58;;0,13%
20.11.2018;600;599,8;602,87;597,1;;0,03%
19.11.2018;599,8;604,3;606,78;598,8;;-0,74%
16.11.2018;604,3;613,38;613,38;604,13;;-1,22%
15.11.2018;611,78;616;618,63;610,85;;-0,69%
14.11.2018;616;618,5;618,68;614,57;;-0,40%
13.11.2018;618,5;619,28;619,3;616,71;;-0,13%
12.11.2018;619,28;619,75;624,3;618,63;;-0,08%
09.11.2018;619,75;621,5;626,03;619,58;;-0,28%
08.11.2018;621,5;624,3;626,8;620,5;;-0,45%
07.11.2018;624,3;624,25;628,57;621,03;;0,01%
06.11.2018;624,25;616,22;627,26;616,22;;0,69%
05.11.2018;620;615;624,61;610,47;;0,81%
02.11.2018;615;613;619,36;609,58;;0,33%
01.11.2018;613;607,55;618,01;606,75;;0,90%
31.10.2018;607,55;606;610,01;599,47;;0,26%
30.10.2018;606;596,8;606,81;596,1;;1,54%
29.10.2018;596,8;596,8;604,79;595,5;;0,00%
26.10.2018;596,8;595,8;602,98;595,4;;0,17%
25.10.2018;595,8;593,22;597,54;591,63;;-0,12%
24.10.2018;596,5;594,08;598,87;591,65;;0,41%
23.10.2018;594,08;593,8;596,75;592;;0,05%
22.10.2018;593,8;593,38;595,96;584,62;;0,12%
19.10.2018;593,08;592,97;595,62;591,5;;0,00%
18.10.2018;593,08;593,58;594,73;591,5;;-0,41%
17.10.2018;595,51;593,75;596,24;592;;0,30%
16.10.2018;593,75;594;596;592;;-0,04%
15.10.2018;594;594,78;596;591,5;;0,00%
12.10.2018;594;594,17;596,67;592,2;;-0,03%
11.10.2018;594,17;592,1;595,67;584,62;;0,35%
10.10.2018;592,1;590,42;593,6;588,3;;0,28%
09.10.2018;590,42;587,48;591,92;578,8;;0,73%
08.10.2018;586,17;587,08;589,11;585,05;;-0,09%
05.10.2018;586,67;583,86;590,66;582,8;;0,11%
04.10.2018;586;582,5;588,67;581,01;;0,60%
03.10.2018;582,5;582,48;586,25;577,5;;0,00%
02.10.2018;582,48;582,2;584,05;578;;0,05%
01.10.2018;582,2;579,1;584,92;579,1;;0,54%
28.09.2018;579,1;579,1;585,82;577;;0,17%
27.09.2018;578,13;579,1;584,93;577;;0,01%
26.09.2018;578,1;579,38;581,76;577;;-0,22%
25.09.2018;579,38;578,88;580,68;576,35;;0,09%
24.09.2018;578,88;579,03;581,34;576,88;;-0,03%
21.09.2018;579,03;578,8;581,34;577,23;;0,29%
20.09.2018;577,38;578,83;580,98;576,73;;-0,25%
19.09.2018;578,83;578,6;580,79;576,48;;0,04%
18.09.2018;578,6;577,98;580,51;576,38;;0,11%
17.09.2018;577,98;579,95;580,74;576,13;;0,08%
14.09.2018;577,53;580,25;580,28;567,69;;-0,47%
13.09.2018;580,25;578,85;580,5;576,88;;0,24%
12.09.2018;578,85;579,78;581,16;578,46;;-0,16%
11.09.2018;579,78;582,3;583,53;579,42;;-0,46%
10.09.2018;582,45;584,53;585,01;580,5;;-0,06%
07.09.2018;582,8;584,38;585,92;581,55;;-0,27%
06.09.2018;584,38;582,35;585;579,83;;0,35%
05.09.2018;582,35;580,63;588,23;576,97;;0,30%
04.09.2018;580,63;576,98;584,09;567,69;;0,63%
03.09.2018;576,98;573,67;577,26;572,28;;0,58%
31.08.2018;573,67;571,9;576,81;570,03;;0,31%
30.08.2018;571,9;570;576,39;567,55;;0,33%
29.08.2018;570;569;572,99;567,48;;0,18%
28.08.2018;569;569;572,07;567,5;;0,00%
27.08.2018;569;568,92;572,55;567,6;;0,01%
24.08.2018;568,92;566,92;571,77;566,43;;0,10%
23.08.2018;568,35;568,17;571,67;566,45;;0,03%
22.08.2018;568,17;567,98;571,58;566,1;;0,03%
21.08.2018;567,98;567,55;569,77;566,15;;0,08%
20.08.2018;567,55;567,15;570,77;566;;-0,11%
17.08.2018;568,16;567,48;569,93;566,45;;0,12%
16.08.2018;567,48;567,45;569,7;566;;0,01%
15.08.2018;567,45;567,55;568,45;566,5;;0,00%
14.08.2018;567,45;567,35;568,87;566,5;;0,02%
13.08.2018;567,35;567,35;568,85;565,98;;0,00%
10.08.2018;567,35;567,42;569,58;565,5;;-0,01%
09.08.2018;567,42;567,25;569,47;566;;0,03%
08.08.2018;567,25;567,45;569,69;565,5;;-0,04%
07.08.2018;567,45;567,33;569,71;564,92;;0,02%
06.08.2018;567,33;567,38;569,81;565,45;;-0,01%
03.08.2018;567,38;567,45;569,76;565,48;;-0,01%
02.08.2018;567,45;567,45;568,98;565,48;;0,00%
01.08.2018;567,45;567,17;569,94;565,42;;0,05%
31.07.2018;567,17;567,15;568,75;565,42;;0,00%
30.07.2018;567,15;566,95;569,44;565,45;;0,04%
27.07.2018;566,95;567,15;568,78;566,29;;-0,04%
26.07.2018;567,15;567,5;568,84;566,4;;-0,06%
25.07.2018;567,5;567,5;568,74;566,45;;0,00%
24.07.2018;567,5;567,53;569,54;566,3;;-0,01%
23.07.2018;567,53;567;569,11;566,53;;0,09%
20.07.2018;567;567,33;568,83;565;;-0,06%
19.07.2018;567,33;567,17;568,83;566;;0,03%
18.07.2018;567,17;566,95;568,78;565,5;;0,04%
17.07.2018;566,95;566,85;568,78;565,5;;0,02%
16.07.2018;566,85;567,38;568,42;565,5;;-0,01%
13.07.2018;566,92;567,25;569,17;566,5;;-0,06%
12.07.2018;567,25;567,23;569,34;565,5;;0,00%
11.07.2018;567,23;567,28;569,78;565,5;;0,10%
10.07.2018;566,67;567,48;569,43;565,5;;-0,14%
09.07.2018;567,48;568,16;569,61;565;;0,01%
06.07.2018;567,4;567,33;570,27;566;;0,01%
05.07.2018;567,33;567,08;570,34;565,28;;0,04%
04.07.2018;567,08;567,15;568,28;565,53;;-0,01%
03.07.2018;567,15;567,1;570,02;564,83;;0,01%
02.07.2018;567,1;567,15;569,59;566,22;;-0,01%
29.06.2018;567,15;567,53;568,78;566,5;;-0,07%
28.06.2018;567,53;567,53;569,71;566,5;;0,00%
27.06.2018;567,53;567,65;569,15;566,35;;-0,02%
26.06.2018;567,65;567,38;569,65;565,5;;0,05%
25.06.2018;567,38;566,5;568,88;566,4;;0,16%
22.06.2018;566,5;567,33;569,55;565,48;;-0,15%
21.06.2018;567,33;567,15;570,21;564,98;;0,03%
20.06.2018;567,15;567,15;569,45;566;;0,00%
19.06.2018;567,15;567,23;569,46;566,5;;-0,01%
18.06.2018;567,23;567,25;569,35;566,78;;0,00%
15.06.2018;567,25;567,25;569,92;566,33;;0,00%
14.06.2018;567,25;567,73;569,23;566,5;;-0,08%
13.06.2018;567,73;567,73;570,71;565,5;;0,00%
12.06.2018;567,73;567,75;569,84;566;;0,00%
11.06.2018;567,75;567,58;569,4;566,63;;0,02%
08.06.2018;567,65;567,38;570,25;566,5;;0,05%
07.06.2018;567,38;567,38;570,37;564,92;;0,28%
06.06.2018;565,82;567;568,88;564,44;;-0,21%
05.06.2018;567;567,13;569,82;565,5;;-0,02%
04.06.2018;567,13;567,22;569,59;565;;-0,10%
01.06.2018;567,7;566,48;569,32;563,92;;0,22%
31.05.2018;566,48;566,15;569,7;564,48;;0,32%
30.05.2018;564,66;566,2;568,04;564,37;;-0,29%
29.05.2018;566,33;565,75;568,08;563,9;;0,10%
28.05.2018;565,75;565,5;566,04;564,86;;0,13%
25.05.2018;565;565,55;567,19;563,48;;-0,10%
24.05.2018;565,55;563,58;567;563,28;;0,08%
23.05.2018;565,12;563,53;566,82;563,3;;0,17%
22.05.2018;564,16;565,25;567,3;562,11;;-0,19%
21.05.2018;565,25;564,83;566,22;561,99;;0,00%
18.05.2018;565,25;565,33;565,95;564,68;;-0,01%
17.05.2018;565,33;566;566,55;565,11;;-0,12%
16.05.2018;566;565,3;566,7;564,83;;0,11%
15.05.2018;565,36;565,83;567,85;564,72;;-0,08%
14.05.2018;565,83;566,38;567,65;565;;-0,10%
11.05.2018;566,38;566,38;567,88;565,5;;0,00%
10.05.2018;566,38;566,38;567,88;565,45;;0,00%
09.05.2018;566,38;566,38;568,5;565;;0,00%
08.05.2018;566,38;566,53;568,01;565;;0,10%
07.05.2018;565,83;566,13;568,71;564,58;;-0,05%
04.05.2018;566,13;566;567,63;563,47;;0,02%
03.05.2018;566;565,95;568,54;563,35;;0,01%
02.05.2018;565,95;565,38;566,82;565;;0,10%
01.05.2018;565,38;565,38;566,4;565;;0,00%
30.04.2018;565,38;565,5;569,67;565,01;;-0,02%
27.04.2018;565,5;565,48;567,53;564,25;;0,00%
26.04.2018;565,48;565,35;565,89;563,27;;0,02%
25.04.2018;565,35;565,42;565,81;563,28;;-0,01%
24.04.2018;565,42;565,58;566,08;562,9;;-0,03%
23.04.2018;565,58;565,25;566,69;564,18;;0,06%
20.04.2018;565,25;563,67;565,73;563,63;;0,01%
19.04.2018;565,2;565,1;566,62;563,38;;0,02%
18.04.2018;565,1;565,13;565,28;563,58;;-0,01%
17.04.2018;565,13;565,13;565,85;563,6;;-0,11%
16.04.2018;565,75;565,76;566,85;564,5;;0,04%
13.04.2018;565,5;566,85;567,82;565,04;;-0,24%
12.04.2018;566,85;567,13;567,4;565,78;;-0,05%
11.04.2018;567,13;567,13;567,16;565,47;;0,00%
10.04.2018;567,13;567,6;568,02;565,2;;-0,08%
09.04.2018;567,6;567,95;568,64;566,96;;-0,06%
06.04.2018;567,95;567,45;570,5;565,8;;0,09%
05.04.2018;567,45;567,1;570,97;565,31;;0,06%
04.04.2018;567,1;566,8;570,49;564,65;;0,05%
03.04.2018;566,8;567,08;568,05;565,1;;-0,05%
02.04.2018;567,08;567,4;568,54;565,66;;0,00%
30.03.2018;567,08;567,38;570,46;565,58;;0,00%
29.03.2018;567,08;568,15;570,38;565,58;;0,00%
28.03.2018;567,08;567,08;569,75;565,2;;0,00%
27.03.2018;567,08;567,1;570,53;565,04;;0,00%
26.03.2018;567,1;567,77;573,4;564,47;;0,06%
23.03.2018;566,78;567,2;570,53;564,83;;-0,02%
22.03.2018;566,9;566,75;570,49;564,94;;0,00%
21.03.2018;566,92;566,65;570,49;564,66;;-0,01%
20.03.2018;566,98;567,93;568,33;565,17;;-0,17%
19.03.2018;567,93;568,33;570,49;565,66;;-0,02%
16.03.2018;568,03;568,91;571,28;565,67;;-0,15%
15.03.2018;568,91;570,38;570,9;567,35;;-0,09%
14.03.2018;569,41;570,82;571,39;568,17;;-0,25%
13.03.2018;570,82;569,68;572,92;566,64;;0,18%
12.03.2018;569,78;569,78;572,08;569,26;;0,00%
09.03.2018;569,78;569,88;571,98;569,08;;-0,02%
08.03.2018;569,88;571,62;572,78;569,12;;0,00%
07.03.2018;569,88;569,88;572,88;569,02;;0,00%
06.03.2018;569,88;569,91;572,94;569,36;;-0,01%
05.03.2018;569,91;571,6;573,04;569,36;;0,01%
02.03.2018;569,86;571,6;572,28;569,51;;-0,30%
01.03.2018;571,6;570,13;572,83;569,22;;0,26%
28.02.2018;570,13;571,68;572,49;569,54;;0,02%
27.02.2018;570,01;571,55;573,13;569,19;;-0,27%
26.02.2018;571,55;571,8;572,35;569,2;;-0,05%
23.02.2018;571,82;571,15;573,01;569,28;;0,29%
22.02.2018;570,16;571,25;572,38;569,28;;-0,05%
21.02.2018;570,45;571,03;572,7;569,22;;0,06%
20.02.2018;570,08;571,63;572,38;569,22;;-0,27%
19.02.2018;571,63;571,83;571,96;569,59;;-0,03%
16.02.2018;571,83;571,5;571,92;569,28;;0,25%
15.02.2018;570,38;570,53;572,47;569,42;;-0,03%
14.02.2018;570,53;572,68;572,92;569,62;;-0,09%
13.02.2018;571,03;574,42;575,02;570,45;;-0,59%
12.02.2018;574,42;576,45;577,02;571,5;;-0,35%
09.02.2018;576,45;574,68;576,87;571,08;;0,59%
08.02.2018;573,08;574,77;577,85;571,64;;0,01%
07.02.2018;573;573,28;576,18;570,89;;-0,30%
06.02.2018;574,71;572,53;575,67;570,52;;0,52%
05.02.2018;571,73;572,98;573,98;570,24;;-0,22%
02.02.2018;572,98;572,01;573,77;569,42;;0,29%
01.02.2018;571,3;568,25;572,94;567,92;;-0,01%
31.01.2018;571,38;570,92;572,05;567,92;;0,16%
30.01.2018;570,44;571,03;571,52;567,92;;-0,10%
29.01.2018;571,03;571;571,9;567,92;;0,01%
26.01.2018;571;570,37;571,53;567,79;;0,07%
25.01.2018;570,6;568,75;571,61;567,79;;-0,11%
24.01.2018;571,22;571,02;571,64;566,8;;0,09%
23.01.2018;570,71;570,6;571,12;566,8;;0,69%
22.01.2018;566,8;570,88;570,88;566,8;;-0,71%
19.01.2018;570,88;566,8;570,9;566,66;;0,72%
18.01.2018;566,8;566,8;570,85;566,66;;-0,52%
17.01.2018;569,77;570,28;570,51;566,31;;-0,09%
16.01.2018;570,28;571;571,48;566,6;;-0,13%
15.01.2018;571;571,78;571,78;566,8;;-0,14%
12.01.2018;571,78;571,85;572,04;566,8;;-0,01%
11.01.2018;571,85;566,8;571,98;566,8;;-0,02%
10.01.2018;571,98;570,83;571,99;566,8;;0,91%
09.01.2018;566,8;571,02;571,33;566,8;;0,00%
08.01.2018;566,8;571,68;571,68;566,8;;-0,85%
05.01.2018;571,68;571,75;572,39;566,8;;0,86%
04.01.2018;566,8;571,05;571,76;566,8;;0,00%
03.01.2018;566,8;571,4;571,55;566,8;;0,00%
02.01.2018;566,8;571,4;572,93;566,3;;-0,81%
01.01.2018;571,4;571,4;571,41;569,48;;0,00%
29.12.2017;571,4;571,5;571,5;565,37;;0,90%
28.12.2017;566,3;570,25;571,52;565,8;;-0,69%
27.12.2017;570,25;568,68;570,26;565,8;;0,79%
26.12.2017;565,8;565,8;570;565,8;;-0,74%
25.12.2017;570;567,38;570;567,38;;0,00%
22.12.2017;570;568,81;570,04;565,48;;0,74%
21.12.2017;565,8;568,59;569,33;565,48;;-0,41%
20.12.2017;568,15;567,92;568,57;565,48;;0,46%
19.12.2017;565,55;568,02;568,67;565,4;;-0,04%
18.12.2017;565,8;568,7;568,7;565,16;;-0,51%
15.12.2017;568,7;567,13;569,02;565,04;;0,28%
14.12.2017;567,13;565,3;569,16;565,3;;-0,13%
13.12.2017;567,88;565,3;568,58;565,3;;0,03%
12.12.2017;567,72;567,33;568,66;565,3;;0,07%
11.12.2017;567,33;568,82;568,82;565,47;;-0,26%
08.12.2017;568,82;568,52;568,83;565,8;;0,05%
07.12.2017;568,52;568,08;568,96;565,37;;0,07%
06.12.2017;568,14;567,85;569,32;565,36;;0,01%
05.12.2017;568,1;567,22;568,85;565,32;;0,31%
04.12.2017;566,33;568,4;568,4;565,57;;-0,36%
01.12.2017;568,4;568,05;569,15;565,12;;0,02%
30.11.2017;568,3;567,8;569,85;565,38;;0,04%
29.11.2017;568,07;568,11;568,54;565,3;;-0,01%
28.11.2017;568,11;568,6;568,72;565,06;;-0,09%
27.11.2017;568,6;567,63;568,66;564,81;;0,17%
24.11.2017;567,63;565,54;569,6;564,82;;0,37%
23.11.2017;565,54;567,63;567,63;564,97;;-0,01%
22.11.2017;565,57;566,75;571,27;564,63;;0,05%
21.11.2017;565,28;568,45;568,76;564,78;;-0,56%
20.11.2017;568,45;569,75;569,75;565,54;;-0,23%
17.11.2017;569,75;567,05;570,28;565,39;;-0,09%
16.11.2017;570,28;570,95;570,95;565,92;;0,24%
15.11.2017;568,91;571,24;571,24;566,94;;-0,08%
14.11.2017;569,39;570,81;572,28;567,33;;-0,44%
13.11.2017;571,9;569,63;572,46;568,08;;-0,09%
10.11.2017;572,4;572,07;573,33;567,87;;0,42%
09.11.2017;570,03;571,9;572,08;568,02;;-0,33%
08.11.2017;571,9;570,75;571,91;568,24;;0,28%
07.11.2017;570,31;569,1;571,44;568,27;;-0,18%
06.11.2017;571,35;572,64;572,64;567,77;;-0,23%
03.11.2017;572,64;571,27;573,65;568,19;;0,59%
02.11.2017;569,28;571,18;571,59;568;;-0,34%
01.11.2017;571,22;571,63;571,66;567,55;;0,26%
31.10.2017;569,75;568,73;574,59;567,81;;-0,02%
30.10.2017;569,84;571,82;574;567,78;;-0,35%
27.10.2017;571,82;572,2;572,2;567,34;;-0,07%
26.10.2017;572,2;569,62;572,21;567,43;;0,45%
25.10.2017;569,62;571,5;571,51;567,43;;-0,04%
24.10.2017;569,87;572,12;572,12;568,01;;-0,39%
23.10.2017;572,12;572,29;572,31;568,31;;-0,03%
20.10.2017;572,29;568,66;572,36;568,21;;0,68%
19.10.2017;568,42;571,68;572,27;568,42;;-0,57%
18.10.2017;571,68;573,12;573,12;568,3;;-0,25%
17.10.2017;573,12;573,13;573,13;569,54;;0,00%
16.10.2017;573,12;575,4;575,4;569,53;;-0,40%
13.10.2017;575,4;576,32;576,32;571,17;;-0,16%
12.10.2017;576,32;576,68;576,68;572,15;;-0,06%
11.10.2017;576,68;576,35;576,7;573,12;;0,26%
10.10.2017;575,18;576,27;576,64;573,17;;-0,19%
09.10.2017;576,27;576,72;576,72;574,16;;-0,08%
06.10.2017;576,72;575,6;576,79;571,95;;0,19%
05.10.2017;575,6;574,56;575,65;571,62;;0,39%
04.10.2017;573,34;572,03;574,6;571,25;;-0,66%
03.10.2017;577,16;573,32;578,2;571,02;;0,67%
02.10.2017;573,32;574,6;574,6;571,23;;-0,19%
29.09.2017;574,39;575,52;577,25;572,03;;-0,20%
28.09.2017;575,52;575,73;575,73;572,82;;-0,04%
27.09.2017;575,73;575,35;575,74;573,49;;-0,25%
26.09.2017;577,16;576,45;579,2;573,45;;0,17%
25.09.2017;576,19;577,55;578,29;573,97;;-0,24%
22.09.2017;577,55;577,9;579,18;574,43;;-0,06%
21.09.2017;577,9;577,89;578,64;574,88;;-0,09%
20.09.2017;578,42;578,24;578,59;575,5;;-0,01%
19.09.2017;578,5;579,2;579,2;576,43;;-0,12%
18.09.2017;579,2;579,2;579,34;576,17;;0,00%
15.09.2017;579,2;579,92;579,92;576,57;;-0,12%
14.09.2017;579,92;580,1;580,86;576,9;;-0,03%
13.09.2017;580,1;579,4;580,17;576,95;;-0,09%
12.09.2017;580,63;579,28;580,92;577,45;;0,23%
11.09.2017;579,28;581,15;581,18;577,52;;-0,32%
08.09.2017;581,15;580,5;581,19;577,77;;0,35%
07.09.2017;579,11;579,35;580,53;577,5;;-0,05%
06.09.2017;579,42;576,33;579,95;575,52;;0,22%
05.09.2017;578,17;577,7;578,52;575,34;;0,08%
04.09.2017;577,7;577,81;577,81;575,73;;-0,02%
01.09.2017;577,81;576,91;577,81;574,99;;0,13%
31.08.2017;577,07;576,05;577,32;574,22;;0,14%
30.08.2017;576,26;576,06;576,81;574,14;;0,03%
29.08.2017;576,06;576,38;578,08;574,01;;-0,06%
28.08.2017;576,38;577,34;577,34;574,33;;-0,07%
25.08.2017;576,81;577,65;577,65;574,52;;-0,15%
24.08.2017;577,65;577,08;577,65;574,18;;0,19%
23.08.2017;576,53;576,38;577,08;573,91;;0,06%
22.08.2017;576,21;576,57;576,66;574,08;;-0,03%
21.08.2017;576,36;576,08;576,62;574,2;;0,05%
18.08.2017;576,06;577,08;577,08;574,19;;0,01%
17.08.2017;576;577,85;577,85;574,4;;-0,12%
16.08.2017;576,67;577,87;578,05;575,48;;-0,21%
15.08.2017;577,87;576,49;577,95;575,27;;0,23%
14.08.2017;576,57;578,53;578,53;575,5;;-0,34%
11.08.2017;578,53;578,69;578,69;576,18;;-0,03%
10.08.2017;578,69;577,22;578,7;575,78;;0,25%
09.08.2017;577,24;575,42;577,9;574,43;;0,03%
08.08.2017;577,08;576,48;577,36;574,14;;0,10%
07.08.2017;576,48;576,54;576,66;574,28;;-0,01%
04.08.2017;576,54;575,34;576,67;573,98;;0,07%
03.08.2017;576,12;575,08;576,12;573,19;;0,14%
02.08.2017;575,33;573,94;575,86;572,78;;0,24%
01.08.2017;573,94;573,86;575,59;571,99;;0,01%
31.07.2017;573,86;574,67;574,67;572,02;;-0,14%
28.07.2017;574,67;573,75;574,73;571,67;;0,13%
27.07.2017;573,95;571,9;573,95;571,9;;0,01%
26.07.2017;573,92;573,87;573,95;571,99;;0,06%
25.07.2017;573,59;573,88;574,05;571,7;;-0,07%
24.07.2017;573,99;574,72;574,72;572,07;;-0,13%
21.07.2017;574,72;574,67;574,73;572,42;;0,05%
20.07.2017;574,46;574,32;574,75;571,76;;0,01%
19.07.2017;574,41;573,39;574,41;571,7;;0,18%
18.07.2017;573,39;573,18;573,66;571,59;;0,04%
17.07.2017;573,18;573,47;573,53;571,38;;-0,01%
14.07.2017;573,25;574,82;574,85;570,96;;-0,27%
13.07.2017;574,82;574,98;574,98;572,43;;-0,03%
12.07.2017;574,98;573,76;575,05;567,75;;0,17%
11.07.2017;574,01;574,28;574,37;567,75;;-0,05%
10.07.2017;574,3;574,21;574,38;567,75;;0,05%
07.07.2017;573,99;574,67;574,67;567,75;;-0,12%
06.07.2017;574,67;573,87;574,67;567,55;;0,32%
05.07.2017;572,83;573,31;573,95;567,44;;-0,08%
04.07.2017;573,31;567,63;573,31;566,11;;1,00%
03.07.2017;567,63;568;572,52;567,41;;-0,78%
30.06.2017;572,08;568;574,45;566,58;;0,41%
29.06.2017;569,76;569,54;575,49;566,58;;0,04%
28.06.2017;569,54;569,58;571,05;566,6;;-0,33%
27.06.2017;571,4;569,5;572,69;566,6;;-0,08%
26.06.2017;571,83;569,6;573,01;567,1;;0,39%
23.06.2017;569,6;573,06;573,21;567,92;;-0,60%
22.06.2017;573,03;569,6;573,21;567,12;;0,60%
21.06.2017;569,6;567;571;565,65;;0,08%
20.06.2017;569,17;569,11;572,5;565,65;;-0,18%
19.06.2017;570,2;569,67;571,64;566,84;;0,09%
16.06.2017;569,67;569,64;572,5;568,08;;-0,40%
15.06.2017;571,98;569,7;573,07;568,08;;0,18%
14.06.2017;570,98;568,08;573,11;568,05;;0,51%
13.06.2017;568,08;566,88;573,17;566,88;;-0,77%
12.06.2017;572,49;568,62;573,29;566,88;;0,68%
09.06.2017;568,62;567,87;572,6;567,1;;0,13%
08.06.2017;567,87;567,76;571,88;567,15;;0,02%
07.06.2017;567,76;567,78;571,32;567,15;;0,00%
06.06.2017;567,78;567,73;569,13;567,16;;0,01%
05.06.2017;567,73;569,65;570,68;567,64;;0,00%
02.06.2017;567,75;569;570,37;567,48;;-0,33%
01.06.2017;569,65;572,1;572,44;569;;-0,47%
31.05.2017;572,35;576,32;576,32;571,12;;-0,17%
30.05.2017;573,35;586,7;586,7;572,5;;-2,28%
29.05.2017;586,7;586,7;586,7;578,55;;0,00%
26.05.2017;586,7;590,56;591,79;579;;-0,65%
25.05.2017;590,56;582,98;592,03;581,5;;0,06%
24.05.2017;590,18;582,98;591,25;581,5;;1,24%
23.05.2017;582,98;575;584,28;573,61;;0,54%
22.05.2017;579,87;575,7;580,16;573,67;;0,72%
19.05.2017;575,7;571;582,22;568,65;;1,24%
18.05.2017;568,65;575,94;577,52;568,65;;-0,46%
17.05.2017;571,3;569,85;572,63;565,68;;-0,81%
16.05.2017;575,94;565;575,98;564,67;;1,15%
15.05.2017;569,42;569,13;570,73;562,67;;0,05%
12.05.2017;569,13;569,17;570,45;561,7;;-0,01%
11.05.2017;569,17;568,78;570,46;561,7;;1,10%
10.05.2017;563;566,84;570,06;562,67;;-0,68%
09.05.2017;566,84;562;572,46;558,68;;1,46%
08.05.2017;558,68;564,42;567,21;558,68;;-1,86%
05.05.2017;569,24;563,83;569,28;558,66;;0,96%
04.05.2017;563,83;563,48;565,19;558,17;;-0,13%
03.05.2017;564,57;562,88;564,93;557,1;;0,30%
02.05.2017;562,88;562,88;567,44;557,08;;0,00%
01.05.2017;562,88;557,08;564,31;556,46;;0,78%
28.04.2017;558,5;558,5;564,24;556,07;;0,44%
27.04.2017;556,07;560,75;563,17;556,07;;-0,83%
26.04.2017;560,75;560,15;562,13;555,6;;0,67%
25.04.2017;557;556,25;561,54;555,59;;0,13%
24.04.2017;556,25;555,55;563,7;554,94;;0,13%
21.04.2017;555,55;562,5;563,68;555,48;;-0,76%
20.04.2017;559,78;557,79;563,72;556,64;;-0,22%
19.04.2017;561,01;560,1;562,89;555,65;;0,02%
18.04.2017;560,9;557,61;562,9;556,62;;0,46%
17.04.2017;558,35;560,35;563,05;557,48;;-0,36%
14.04.2017;560,35;558;561,81;557,56;;-0,22%
13.04.2017;561,56;561,55;562,43;557,65;;0,00%
12.04.2017;561,55;561,55;563,76;556,65;;-0,20%
